id,recipe_id,ingredient_id,quantity,unit_key
3197,437,446.0,33.000000,7
3198,437,,2.000000,2
3199,437,,2.000000,1
3200,438,447.0,33.000000,7
3201,438,,2.250000,7
3202,438,,6.000000,2
3203,438,,3.000000,2
3204,438,,6.500000,6
3205,438,,7.500000,3
3206,438,,1.000000,7
3207,438,,4.000000,7
3208,438,,2.000000,3
3209,439,448.0,33.000000,7
3210,439,,12.750000,7
3211,439,,15.000000,6
3212,439,,1.500000,7
3213,439,,1.500000,7
3214,439,,1.500000,7
3215,439,,8.000000,6
3216,439,,0.250000,3
3217,439,,0.250000,3
3218,439,,1.670000,2
3219,439,,1.000000,2
3220,439,,2.000000,1
3221,440,449.0,33.000000,7
3222,440,,2.250000,15
3223,440,,5.330000,3
3224,440,,1.000000,3
3225,440,,2.000000,3
3226,440,,2.000000,7
3227,440,,1.000000,7
3228,440,,1.500000,3
3229,440,,6.000000,2
3230,440,,1.330000,2
3231,440,,0.500000,3
3232,440,,2.000000,2
3233,441,,33.000000,7
3234,441,,4.750000,7
3235,441,,1.500000,7
3236,441,,1.000000,2
3237,441,,2.000000,1
3238,441,,2.000000,2
3239,441,,0.750000,3
3240,441,,8.000000,6
3241,441,,2.500000,15
3242,441,,4.000000,7
3243,442,,6.750000,7
3244,442,,1.750000,7
3245,442,,0.500000,3
3246,442,,2.250000,7
3247,442,,4.500000,1
3248,442,,1.250000,7
3249,442,,8.000000,6
3250,442,,3.000000,3
3251,442,,33.000000,7
3252,443,450.0,64.000000,7
3253,443,,8.000000,13
3254,443,,4.000000,6
3255,443,,2.250000,1
3256,443,,2.000000,1
3257,443,,3.000000,2
3258,443,,3.000000,7
3259,444,,5.750000,6
3260,444,,6.670000,3
3261,444,,2.000000,7
3262,444,,1.250000,7
3263,444,,1.750000,7
3264,444,,18.000000,7
3265,444,451.0,12.000000,7
3266,444,,1.000000,2
3267,444,,1.000000,7
3268,444,,0.500000,3
3269,444,,1.500000,3
3270,445,,45.000000,7
3271,446,452.0,38.000000,7
3272,446,,0.250000,3
3273,447,453.0,75.000000,7
3274,447,,5.000000,7
3275,447,,4.670000,2
3276,447,,2.000000,2
3277,447,,3.000000,15
3278,448,454.0,75.000000,7
3279,448,,2.000000,15
3280,448,,4.500000,3
3281,448,,1.000000,15
3282,449,,75.000000,7
3283,449,,1.330000,3
3284,449,,1.500000,15
3285,449,,1.500000,15
3286,449,,2.670000,2
3287,449,,1.000000,3
3288,449,,2.000000,15
3289,449,,1.500000,1
3290,449,,1.500000,1
3291,449,,1.500000,13
3292,450,,75.000000,7
3293,450,,3.750000,3
3294,450,,5.250000,15
3295,450,,1.750000,3
3296,450,,0.750000,3
3297,450,,2.500000,3
3298,450,,3.000000,2
3299,450,,3.000000,2
3300,450,,1.000000,2
3301,451,,25.500000,7
3302,451,,3.000000,3
3303,451,,3.000000,3
3304,451,,1.125000,6
3305,451,,5.250000,15
3306,451,,2.000000,2
3307,451,,2.000000,1
3308,451,,2.000000,7
3309,451,,1.330000,2
3310,451,,1.000000,7
3311,451,,1.000000,3
3312,452,455.0,42.875000,7
3313,453,456.0,21.900000,7
3314,454,457.0,21.900000,7
3315,455,,8.000000,7
3316,455,,2.000000,13
3317,455,,2.500000,3
3318,455,,1.000000,2
3319,455,,2.000000,1
3320,456,458.0,43.625000,7
3321,456,,1.000000,15
3322,456,,3.000000,2
3323,456,,2.000000,1
3324,457,,22.000000,7
3325,457,,1.000000,3
3326,457,,1.500000,1
3327,457,,5.000000,6
3328,457,,5.750000,3
3329,458,,4.625000,7
3330,458,,10.000000,6
3331,458,,2.500000,13
3332,458,,1.000000,3
3333,458,,1.670000,2
3334,458,,1.500000,1
3335,459,,3.000000,7
3336,459,,1.312500,7
3337,459,,0.500000,3
3338,459,,31.000000,7
3339,459,,2.670000,2
3340,459,,1.000000,1
3341,459,,2.000000,3
3342,460,,29.500000,7
3343,460,,2.000000,3
3344,460,,2.670000,2
3345,460,,2.000000,1
3346,460,,1.000000,2
3347,461,,4.500000,6
3348,461,459.0,4.562500,7
3349,461,,10.000000,6
3350,461,,12.000000,6
3351,461,,3.000000,2
3352,461,,0.500000,1
3353,461,,0.250000,1
3354,461,,6.250000,15
3355,461,,1.000000,7
3356,461,,2.000000,3
3357,462,,4.000000,7
3358,462,,6.670000,6
3359,462,,1.000000,13
3360,462,,11.000000,6
3361,462,,3.000000,15
3362,462,,2.000000,7
3363,462,,1.625000,7
3364,462,,3.000000,2
3365,462,,2.000000,1
3366,462,,0.500000,1
3367,462,,0.250000,1
3368,462,,1.000000,3
3369,462,,3.000000,7
3370,463,,35.000000,7
3371,463,,2.000000,3
3372,464,,25.500000,7
3373,464,,1.250000,3
3374,464,,3.000000,3
3375,464,,1.625000,7
3376,464,,7.500000,15
3377,464,,2.000000,2
3378,464,,2.000000,1
3379,465,,5.000000,7
3380,465,,12.000000,6
3381,465,,2.500000,13
3382,465,,2.250000,3
3383,465,,2.250000,3
3384,465,,1.812500,7
3385,465,,8.500000,15
3386,465,,2.000000,1
3387,465,,1.000000,2
3388,466,460.0,40.000000,7
3389,467,461.0,22.312500,7
3390,467,,2.000000,3
3391,467,,3.750000,7
3392,467,,2.330000,2
3393,467,462.0,1.000000,7
3394,468,,7.500000,6
3395,468,,8.500000,3
3396,468,,25.875000,7
3397,468,,2.000000,2
3398,468,,1.000000,3
3399,468,,1.000000,3
3400,469,,3.000000,13
3401,469,463.0,3.000000,15
3402,469,,4.750000,3
3403,469,,1.250000,3
3404,469,,1.670000,2
3405,469,,1.000000,15
3406,470,,35.000000,7
3407,470,,2.000000,3
3408,470,,2.000000,3
3409,470,,4.000000,6
3410,471,464.0,4.750000,15
3411,471,,2.000000,13
3412,472,,13.500000,15
3413,472,,2.000000,3
3414,472,,2.750000,3
3415,472,,2.750000,3
3416,472,,1.500000,15
3417,472,,1.670000,2
3418,472,,1.000000,2
3419,472,,0.250000,3
3420,472,,2.000000,7
3421,472,,2.250000,13
3422,472,,2.250000,15
3423,473,,2.000000,15
3424,473,,1.500000,13
3425,473,,1.250000,2
3426,473,,1.250000,7
3427,473,,5.500000,15
3428,473,,4.500000,3
3429,473,,1.500000,3
3430,473,,4.500000,3
3431,473,,3.000000,2
3432,473,,1.000000,2
3433,473,,1.000000,1
3434,473,,1.500000,15
3435,474,,6.500000,3
3436,474,,3.250000,15
3437,474,,1.000000,2
3438,474,,4.500000,3
3439,474,,1.750000,3
3440,474,,1.438000,7
3441,474,,1.670000,2
3442,474,,1.000000,1
3443,474,,1.000000,1
3444,474,,3.500000,15
3445,474,,3.750000,3
3446,474,,3.000000,15
3447,474,,1.750000,3
3448,474,,3.000000,2
3449,474,,1.500000,15
3450,474,,1.000000,1
3451,475,,2.813000,7
3452,475,,11.250000,15
3453,475,,1.000000,3
3454,475,465.0,2.670000,3
3455,475,,6.750000,3
3456,475,,1.000000,2
3457,475,,2.875000,3
3458,475,,3.000000,2
3459,476,,1.625000,7
3460,476,,7.500000,15
3461,476,,4.500000,3
3462,476,,1.670000,2
3463,476,,1.000000,15
3464,476,,4.500000,3
3465,476,,2.500000,15
3466,476,,4.500000,3
3467,476,,2.000000,3
3468,476,,6.000000,2
3469,477,,2.375000,7
3470,477,,2.750000,13
3471,477,,6.875000,7
3472,478,466.0,43.750000,7
3473,479,,12.750000,7
3474,479,,0.500000,3
3475,479,,4.670000,2
3476,479,,1.670000,2
3477,479,,1.000000,2
3478,479,,2.000000,1
3479,479,,2.000000,1
3480,479,,10.000000,7
3481,479,467.0,8.000000,7
3482,479,,2.500000,7
3483,479,,1.500000,7
3484,480,,3.000000,15
3485,480,,1.000000,7
3486,480,,1.000000,7
3487,480,,8.000000,6
3488,480,,7.000000,6
3489,480,,1.000000,1
3490,480,,2.000000,3
3491,481,468.0,4.750000,7
3492,481,469.0,5.000000,7
3493,481,,1.330000,3
3494,481,,9.670000,3
3495,482,,0.750000,3
3496,482,,0.750000,3
3497,482,,6.000000,7
3498,482,,9.500000,7
3499,482,470.0,12.000000,6
3500,482,,1.670000,2
3501,482,,1.330000,2
3502,482,,1.000000,1
3503,483,,7.750000,7
3504,483,,2.670000,2
3505,483,,2.000000,2
3506,483,,2.500000,7
3507,483,,4.500000,3
3508,483,,4.500000,3
3509,483,,0.670000,3
3510,483,,3.750000,3
3511,483,,4.000000,7
3512,483,471.0,2.000000,3
3513,483,,1.500000,3
3514,484,,9.000000,7
3515,484,,3.000000,2
3516,484,,3.000000,2
3517,485,,9.000000,7
3518,485,,3.000000,2
3519,485,,3.000000,2
3520,486,,6.000000,2
3521,486,,3.250000,3
3522,486,,3.000000,15
3523,486,,1.000000,3
3524,486,,0.500000,3
3525,486,,6.000000,2
3526,486,,9.000000,2
3527,486,,12.000000,7
3528,486,,24.550000,6
3529,487,,0.250000,3
3530,487,,1.000000,15
3531,488,,0.670000,3
3532,488,,3.500000,3
3533,488,,2.750000,3
3534,488,,3.500000,3
3535,488,,5.000000,2
3536,488,,12.000000,7
3537,488,,8.000000,6
3538,488,,3.750000,3
3539,489,,10.500000,2
3540,489,,3.000000,3
3541,489,,2.670000,2
3542,489,,3.000000,15
3543,489,,9.750000,6
3544,489,,0.750000,3
3545,489,,9.000000,7
3546,489,,1.250000,3
3547,489,,3.000000,7
3548,489,,4.500000,2
3549,490,,0.500000,3
3550,490,,2.500000,3
3551,490,,2.250000,15
3552,490,,2.750000,3
3553,490,,6.500000,6
3554,490,,6.000000,2
3555,490,,12.000000,7
3556,490,,2.250000,3
3557,490,,3.000000,7
3558,491,,1.000000,3
3559,491,,1.000000,15
3560,491,,4.250000,15
3561,491,,1.240000,3
3562,491,,6.000000,2
3563,491,,17.750000,7
3564,491,,1.250000,3
3565,491,,0.500000,31
3566,492,,0.250000,3
3567,492,,1.000000,15
3568,493,,1.000000,2
3569,493,,1.000000,2
3570,493,,1.000000,2
3571,493,,0.500000,3
3572,493,,0.500000,3
3573,493,472.0,1.000000,15
3574,493,,2.000000,3
3575,493,473.0,1.000000,7
3576,494,474.0,1.000000,7
3577,494,,1.000000,15
3578,494,475.0,1.000000,3
3579,494,,0.500000,3
3580,494,,0.750000,3
3581,495,,1.500000,2
3582,495,,1.000000,2
3583,495,,3.330000,1
3584,495,,0.250000,3
3585,495,,1.250000,3
3586,495,,1.000000,6
3587,495,,2.250000,1
3588,495,,2.000000,3
3589,495,,4.500000,3
3590,496,,1.500000,15
3591,496,,1.500000,3
3592,496,,0.750000,3
3593,496,,2.670000,2
3594,496,,0.670000,6
3595,496,,1.500000,1
3596,496,,2.670000,2
3597,496,,1.000000,1
3598,497,,1.500000,2
3599,497,,1.000000,2
3600,497,,3.330000,1
3601,497,,0.250000,3
3602,497,,1.250000,3
3603,497,,1.000000,6
3604,497,,2.250000,1
3605,497,,2.000000,3
3606,497,,4.500000,3
3607,498,,0.500000,3
3608,498,,0.250000,3
3609,498,,2.330000,2
3610,498,,2.000000,2
3611,498,,1.000000,2
3612,498,,2.250000,1
3613,498,,0.250000,1
3614,498,,1.670000,3
3615,498,,1.250000,3
3616,498,,1.250000,3
3617,498,,1.670000,3
3618,499,,3.500000,3
3619,499,,2.250000,3
3620,499,,0.750000,3
3621,499,,3.500000,1
3622,499,,5.000000,2
3623,499,,2.000000,2
3624,499,,1.500000,1
3625,500,,4.500000,3
3626,500,,10.000000,2
3627,500,,2.875000,3
3628,501,,5.000000,2
3629,501,,2.670000,2
3630,501,,2.000000,2
3631,501,,2.000000,2
3632,501,476.0,2.500000,3
3633,501,,2.500000,3
3634,501,,2.330000,3
3635,502,,1.500000,3
3636,502,,0.500000,6
3637,502,,1.000000,2
3638,502,,1.500000,1
3639,502,477.0,1.500000,6
3640,502,,1.500000,15
3641,503,,1.500000,15
3642,503,,2.000000,3
3643,503,,0.250000,3
3644,503,,2.250000,1
3645,504,,1.750000,3
3646,504,,1.000000,2
3647,504,,1.670000,2
3648,504,,1.500000,1
3649,504,,0.250000,3
3650,504,,1.750000,3
3651,504,,1.670000,2
3652,504,,1.750000,3
3653,504,,2.000000,2
3654,504,,7.000000,6
3655,505,,2.500000,15
3656,505,,1.250000,15
3657,505,,2.000000,3
3658,505,,1.670000,2
3659,505,,0.500000,3
3660,505,478.0,2.000000,2
3661,505,,1.330000,2
3662,505,,2.000000,1
3663,506,,1.000000,3
3664,506,,1.000000,3
3665,506,,1.330000,2
3666,506,,1.500000,15
3667,506,,0.330000,3
3668,507,,4.500000,6
3669,507,,0.500000,6
3670,507,,4.000000,6
3671,507,,0.500000,3
3672,507,,1.250000,3
3673,507,,1.250000,15
3674,507,,1.500000,1
3675,508,,3.250000,3
3676,508,,0.250000,3
3677,508,,1.500000,6
3678,508,,0.250000,3
3679,508,,2.330000,2
3680,508,479.0,7.000000,7
3681,509,,3.750000,3
3682,509,,1.500000,3
3683,509,,0.250000,3
3684,509,,1.670000,6
3685,509,,1.500000,2
3686,509,,1.000000,2
3687,509,,1.000000,1
3688,509,,1.000000,3
3689,510,,3.250000,15
3690,510,,3.000000,2
3691,510,,1.000000,2
3692,510,,0.500000,1
3693,510,,0.750000,3
3694,510,,2.250000,3
3695,511,,2.250000,2
3696,511,,1.670000,2
3697,511,,2.670000,2
3698,511,,1.500000,1
3699,511,,0.500000,1
3700,511,,2.000000,3
3701,511,,2.000000,3
3702,511,,2.000000,3
3703,511,,6.500000,2
3704,511,,1.500000,6
3705,511,,6.000000,2
3706,512,,2.250000,3
3707,512,,2.250000,3
3708,512,,1.670000,1
3709,512,,2.000000,1
3710,512,,1.500000,1
3711,512,,1.000000,2
3712,512,,2.000000,3
3713,513,,3.000000,15
3714,513,,3.000000,3
3715,513,,3.000000,6
3716,513,,3.000000,6
3717,513,,0.500000,3
3718,513,,0.750000,3
3719,513,,1.000000,2
3720,513,,2.000000,1
3721,514,,11.500000,3
3722,514,,3.000000,3
3723,514,,3.500000,2
3724,514,,1.000000,6
3725,514,480.0,1.000000,6
3726,514,481.0,12.000000,6
3727,514,,2.000000,2
3728,515,,1.000000,15
3729,515,482.0,9.000000,7
3730,515,,6.750000,7
3731,515,,3.000000,7
3732,515,483.0,4.000000,7
3733,516,484.0,10.000000,7
3734,516,,3.000000,7
3735,516,,1.500000,15
3736,516,,2.500000,6
3737,516,,1.250000,3
3738,516,,1.250000,15
3739,516,,1.670000,2
3740,516,,0.250000,3
3741,516,,0.250000,3
3742,516,,4.000000,7
3743,517,485.0,7.000000,7
3744,517,,1.000000,7
3745,517,,2.000000,7
3746,517,,3.000000,7
3747,517,486.0,2.000000,7
3748,517,487.0,2.000000,7
3749,517,488.0,2.000000,7
3750,517,,25.000000,5
3751,517,,8.125000,7
3752,518,,45.000000,7
3753,518,,9.000000,7
3754,518,489.0,1.125000,7
3755,518,,6.000000,6
3756,518,,0.750000,3
3757,518,,4.500000,3
3758,518,,6.750000,1
3759,518,,2.250000,1
3760,518,,4.000000,7
3761,519,490.0,4.500000,15
3762,519,491.0,3.000000,15
3763,519,,0.500000,3
3764,519,492.0,12.750000,7
3765,519,,7.500000,3
3766,519,,1.500000,7
3767,519,,10.125000,7
3768,519,,4.000000,7
3769,520,,5.000000,7
3770,520,,8.000000,7
3771,520,,6.250000,3
3772,520,,6.330000,3
3773,520,,6.330000,3
3774,520,493.0,2.125000,7
3775,520,,9.500000,3
3776,520,,0.250000,3
3777,520,,4.250000,3
3778,520,494.0,7.250000,7
3779,521,,2.250000,3
3780,521,,2.250000,3
3781,521,,1.670000,1
3782,521,,2.000000,1
3783,521,,1.500000,1
3784,521,,1.000000,2
3785,521,,2.000000,3
3786,522,,4.000000,7
3787,522,,1.330000,2
3788,522,,1.500000,15
3789,522,,1.330000,3
3790,522,,0.250000,3
3791,522,,1.670000,2
3792,522,,0.250000,3
3793,522,,2.000000,1
3794,522,,2.000000,1
3795,522,,3.000000,7
3796,522,,2.000000,2
3797,522,,1.750000,6
3798,522,,4.500000,3
3799,522,,8.000000,6
3800,523,,4.000000,7
3801,523,495.0,6.250000,15
3802,523,,1.000000,2
3803,524,,4.000000,7
3804,524,496.0,2.250000,13
3805,524,,6.250000,15
3806,524,,1.000000,2
3807,525,,12.500000,7
3808,525,,4.000000,7
3809,525,,6.250000,15
3810,525,,1.000000,2
3811,526,,3.000000,15
3812,526,497.0,3.000000,7
3813,526,,1.250000,13
3814,526,,3.750000,7
3815,526,498.0,2.500000,7
3816,526,,2.000000,7
3817,526,,1.000000,15
3818,526,,4.000000,7
3819,527,,3.000000,15
3820,527,499.0,3.000000,15
3821,527,,1.000000,13
3822,527,500.0,3.000000,7
3823,527,,3.000000,15
3824,527,,1.000000,3
3825,527,,2.000000,2
3826,527,501.0,2.000000,3
3827,527,,4.000000,7
3828,528,,15.000000,7
3829,528,,3.000000,7
3830,528,,1.670000,2
3831,528,,1.000000,1
3832,528,,2.250000,3
3833,528,,1.500000,15
3834,528,,2.000000,3
3835,529,,3.000000,15
3836,529,,2.000000,15
3837,529,,8.000000,7
3838,529,,6.000000,7
3839,529,,3.500000,7
3840,530,502.0,6.750000,7
3841,530,,1.000000,13
3842,530,503.0,2.750000,3
3843,530,504.0,6.500000,15
3844,530,,2.000000,15
3845,530,505.0,4.312500,7
3846,530,,4.000000,7
3847,531,,4.500000,3
3848,531,,10.000000,2
3849,531,,2.875000,3
3850,532,,1.500000,13
3851,532,,1.000000,13
3852,532,,3.000000,7
3853,532,,1.000000,13
3854,532,,3.000000,3
3855,532,,1.000000,7
3856,532,,4.000000,7
3857,533,,5.000000,6
3858,533,,1.500000,15
3859,533,,6.375000,7
3860,533,,2.750000,7
3861,533,,2.000000,7
3862,533,,8.000000,6
3863,533,,8.000000,6
3864,533,,8.000000,6
3865,533,,3.750000,3
3866,533,,1.000000,7
3867,533,,3.250000,6
3868,533,,2.000000,2
3869,533,,4.000000,7
3870,534,506.0,6.750000,7
3871,534,,3.000000,7
3872,534,,1.000000,13
3873,534,,1.000000,13
3874,534,,1.500000,7
3875,534,,2.000000,7
3876,534,,1.000000,7
3877,534,,4.000000,7
3878,535,507.0,1.250000,13
3879,535,,1.250000,13
3880,535,508.0,3.000000,13
3881,535,,4.000000,7
3882,536,509.0,4.000000,7
3883,536,510.0,1.000000,7
3884,536,,8.000000,6
3885,536,,1.500000,7
3886,536,,1.000000,7
3887,536,,10.000000,7
3888,536,,4.000000,7
3889,537,,2.000000,7
3890,537,,3.000000,7
3891,537,,2.000000,7
3892,537,,7.000000,7
3893,538,511.0,2.000000,7
3894,538,512.0,3.000000,7
3895,538,,6.000000,7
3896,539,,3.000000,7
3897,539,,1.000000,2
3898,539,,1.000000,3
3899,539,,2.250000,13
3900,539,,3.000000,7
3901,539,,2.000000,7
3902,539,,12.000000,6
3903,539,,1.000000,7
3904,539,,1.000000,15
3905,540,,4.000000,7
3906,540,,21.875000,7
3907,541,,8.000000,7
3908,541,,0.500000,7
3909,541,,4.000000,7
3910,541,,4.000000,7
3911,542,,1.330000,2
3912,542,,1.330000,2
3913,542,,4.875000,7
3914,542,,1.000000,15
3915,542,,2.325000,7
3916,542,,1.375000,7
3917,542,,2.500000,3
3918,542,,1.000000,15
3919,542,,9.330000,6
3920,542,,2.000000,1
3921,542,,0.750000,3
3922,542,,2.000000,1
3923,543,,3.812500,7
3924,543,513.0,12.000000,7
3925,543,,2.500000,7
3926,543,,4.000000,7
3927,543,,1.000000,7
3928,543,,3.000000,3
3929,543,,4.000000,6
3930,543,,1.000000,2
3931,543,,2.500000,15
3932,543,,0.250000,3
3933,543,,1.000000,2
3934,544,,1.000000,2
3935,544,,3.500000,7
3936,544,514.0,1.500000,15
3937,544,,0.250000,3
3938,544,,1.250000,7
3939,544,,1.000000,7
3940,544,,3.500000,7
3941,544,515.0,2.500000,7
3942,544,516.0,1.875000,7
3943,544,,1.500000,7
3944,544,,3.000000,3
3945,544,,0.500000,6
3946,544,,1.500000,6
3947,544,,1.250000,7
3948,545,,2.000000,7
3949,545,,6.000000,2
3950,545,,1.000000,2
3951,545,,1.000000,2
3952,545,,3.125000,7
3953,545,517.0,2.000000,7
3954,545,518.0,2.500000,7
3955,545,,3.000000,3
3956,545,,12.000000,6
3957,545,,8.000000,6
3958,545,,8.000000,6
3959,545,,2.500000,7
3960,546,,2.250000,3
3961,546,,2.250000,3
3962,546,,1.670000,1
3963,546,,2.000000,1
3964,546,,1.500000,1
3965,546,,1.000000,2
3966,546,,2.000000,3
3967,547,,3.125000,7
3968,547,,3.625000,7
3969,547,,4.000000,6
3970,547,,3.670000,6
3971,547,,1.000000,2
3972,547,,1.000000,2
3973,547,,2.000000,7
3974,547,,2.000000,7
3975,547,,2.000000,7
3976,547,519.0,1.250000,15
3977,547,,2.000000,3
3978,548,520.0,3.000000,7
3979,548,,3.000000,15
3980,548,,1.000000,13
3981,548,,1.000000,3
3982,548,,1.500000,7
3983,548,521.0,6.000000,6
3984,548,,2.000000,7
3985,548,,8.000000,6
3986,548,,14.000000,6
3987,548,,4.000000,7
3988,549,,3.000000,13
3989,549,,2.000000,15
3990,549,,1.000000,2
3991,549,,1.670000,2
3992,549,,1.670000,2
3993,549,,2.000000,1
3994,549,,1.750000,3
3995,549,,3.250000,3
3996,549,,2.500000,7
3997,550,,1.500000,15
3998,550,,2.875000,3
3999,550,,1.000000,1
4000,550,,1.000000,2
4001,550,522.0,3.000000,15
4002,550,,1.000000,7
4003,550,,7.500000,3
4004,550,,2.000000,7
4005,550,,6.500000,6
4006,550,,0.250000,3
4007,550,,2.750000,15
4008,550,,1.250000,15
4009,551,,18.000000,7
4010,551,,1.000000,7
4011,551,523.0,1.250000,3
4012,551,,1.670000,2
4013,551,,2.000000,1
4014,551,,0.670000,3
4015,551,,18.000000,5
4016,551,,2.250000,15
4017,551,,2.000000,3
4018,551,524.0,2.000000,15
4019,551,,0.500000,3
4020,551,,2.000000,2
4021,552,525.0,4.375000,7
4022,552,,6.000000,6
4023,552,,2.000000,6
4024,552,,2.000000,3
4025,552,,3.000000,7
4026,552,,10.000000,6
4027,552,,1.750000,7
4028,552,,1.000000,2
4029,552,,1.670000,2
4030,552,,2.000000,15
4031,552,,0.670000,3
4032,552,,2.000000,2
4033,553,,23.000000,7
4034,553,,3.000000,7
4035,553,,1.312500,7
4036,553,,2.000000,7
4037,553,,2.000000,2
4038,553,,0.500000,1
4039,553,,2.000000,3
4040,553,,3.000000,3
4041,553,,1.500000,15
4042,553,,1.750000,3
4043,553,,1.000000,2
4044,554,,6.250000,7
4045,554,,1.500000,6
4046,554,,2.000000,3
4047,554,,2.000000,2
4048,554,,3.000000,7
4049,554,,1.000000,15
4050,554,,1.500000,15
4051,554,,2.750000,3
4052,554,526.0,288.000000,8
4053,555,,22.125000,7
4054,555,,2.000000,3
4055,555,,2.000000,3
4056,555,,1.125000,6
4057,555,,0.250000,3
4058,555,,2.000000,2
4059,555,,1.670000,2
4060,555,,1.670000,2
4061,555,,1.000000,2
4062,555,,3.750000,3
4063,555,,6.000000,7
4064,555,,2.000000,7
4065,555,,1.000000,15
4066,556,527.0,3.125000,7
4067,556,528.0,1.500000,15
4068,556,,6.000000,6
4069,556,529.0,2.250000,6
4070,556,530.0,1.000000,6
4071,556,,0.250000,3
4072,556,,3.500000,7
4073,556,531.0,3.500000,7
4074,556,,2.000000,7
4075,556,,1.500000,7
4076,557,,20.000000,7
4077,557,,8.000000,7
4078,557,,1.000000,3
4079,557,,2.330000,2
4080,557,,2.000000,1
4081,557,,1.000000,15
4082,557,,4.000000,7
4083,558,,1.500000,7
4084,558,,2.750000,7
4085,558,,3.000000,7
4086,558,532.0,8.000000,7
4087,558,,3.000000,7
4088,559,,5.000000,7
4089,559,533.0,1.000000,7
4090,559,,3.000000,7
4091,559,,1.500000,7
4092,559,,2.000000,7
4093,559,,5.000000,7
4094,560,534.0,27.000000,7
4095,560,,8.000000,7
4096,560,,3.000000,3
4097,560,,4.000000,7
4098,560,,3.125000,7
4099,560,535.0,3.125000,7
4100,560,536.0,3.500000,15
4101,561,,10.500000,7
4102,561,,2.000000,3
4103,561,,0.500000,3
4104,561,,0.500000,3
4105,561,,3.000000,2
4106,561,,3.000000,2
4107,561,,2.000000,2
4108,561,,3.750000,13
4109,561,,2.000000,13
4110,561,,3.000000,15
4111,561,,3.500000,3
4112,561,,3.000000,7
4113,562,,3.000000,15
4114,562,537.0,3.000000,15
4115,562,538.0,3.000000,15
4116,562,,1.250000,7
4117,562,,4.500000,3
4118,562,,1.500000,15
4119,562,,3.000000,3
4120,562,,3.000000,2
4121,562,,2.000000,1
4122,563,,15.000000,7
4123,563,,1.000000,7
4124,563,,2.000000,3
4125,563,,4.500000,1
4126,563,,2.000000,1
4127,563,,1.000000,15
4128,563,539.0,1.000000,3
4129,563,,3.250000,6
4130,564,,20.750000,7
4131,564,,42.000000,5
4132,564,,8.000000,7
4133,564,,2.250000,7
4134,564,,5.000000,7
4135,564,,4.000000,7
4136,565,,6.312500,7
4137,565,540.0,3.000000,15
4138,565,541.0,3.000000,15
4139,565,,5.000000,7
4140,565,,1.000000,7
4141,565,,1.000000,15
4142,566,,6.000000,7
4143,566,,2.000000,7
4144,566,,3.000000,7
4145,566,,3.000000,7
4146,566,,2.000000,7
4147,566,,1.000000,7
4148,566,,4.000000,7
4149,567,,0.750000,6
4150,567,,0.875000,3
4151,567,,0.500000,3
4152,567,,0.250000,3
4153,567,,1.250000,15
4154,567,,4.000000,7
4155,567,,1.000000,7
4156,567,,9.000000,7
4157,567,,4.000000,7
4158,568,542.0,19.375000,7
4159,568,,4.000000,7
4160,568,,3.250000,6
4161,568,,1.670000,2
4162,568,,1.250000,13
4163,568,,1.000000,3
4164,568,,2.000000,7
4165,568,,2.250000,3
4166,568,,2.000000,1
4167,568,,1.000000,7
4168,568,,2.000000,3
4169,569,,19.375000,7
4170,569,,2.000000,3
4171,569,,1.312500,7
4172,569,,1.312500,7
4173,569,,4.000000,7
4174,569,,2.000000,7
4175,569,,1.500000,1
4176,570,,19.375000,7
4177,570,,1.625000,7
4178,570,,7.500000,15
4179,570,,1.125000,7
4180,570,,2.330000,2
4181,570,,2.000000,3
4182,570,,1.000000,7
4183,570,,1.000000,2
4184,570,,13.000000,7
4185,570,,2.000000,7
4186,570,,2.000000,3
4187,571,,12.000000,7
4188,571,543.0,12.000000,7
4189,571,,11.125000,7
4190,571,,5.000000,7
4191,571,,1.000000,15
4192,572,,14.062500,7
4193,572,,5.000000,7
4194,572,,4.500000,15
4195,572,,5.670000,2
4196,572,,1.250000,2
4197,572,,0.250000,3
4198,572,,2.000000,3
4199,572,,3.750000,3
4200,572,,100.000000,5
4201,573,,1.750000,7
4202,573,,3.000000,3
4203,573,,3.875000,7
4204,573,,2.000000,2
4205,573,,1.000000,1
4206,573,,1.000000,7
4207,573,,1.000000,3
4208,573,,0.500000,3
4209,573,,3.000000,15
4210,573,544.0,29.000000,7
4211,573,,100.000000,5
4212,574,545.0,1.000000,31
4213,574,546.0,300.000000,5
4214,574,547.0,100.000000,5
4215,574,,4.000000,13
4216,575,,2.000000,2
4217,575,,3.000000,7
4218,575,,6.000000,2
4219,575,,3.000000,13
4220,575,,4.330000,15
4221,575,,1.000000,13
4222,575,,2.000000,2
4223,575,,2.000000,2
4224,575,,1.500000,1
4225,575,,0.330000,3
4226,575,,0.750000,3
4227,575,,2.000000,2
4228,575,,2.500000,7
4229,575,,0.250000,3
4230,575,,15.000000,7
4231,575,,2.250000,7
4232,575,,12.000000,6
4233,575,,4.670000,2
4234,575,,1.000000,2
4235,575,,12.000000,7
4236,576,548.0,200.000000,30
4237,576,,1.000000,15
4238,576,,200.000000,30
4239,576,,4.000000,7
4240,576,,11.125000,7
4241,576,,2.000000,7
4242,576,549.0,7.500000,6
4243,577,,10.375000,7
4244,577,,200.000000,30
4245,577,,2.000000,7
4246,578,550.0,18.750000,7
